meeting_id,fecha,anio,topico_modelo,peso_medio,peso_total,n_dominante,ranking
RPM-2011-12-13,2011-12-13,2011,tema_nmf_11,0.07843268226838304,5.568720441055196,4,6
RPM-2011-12-13,2011-12-13,2011,tema_nmf_06,0.06106385967814235,4.335534037148107,5,7
RPM-2011-12-13,2011-12-13,2011,tema_nmf_05,0.058029837997902414,4.120118497851071,3,8
RPM-2011-12-13,2011-12-13,2011,tema_nmf_03,0.05127068161946632,3.6402183949821083,3,9
RPM-2011-12-13,2011-12-13,2011,tema_nmf_12,0.051248317534387876,3.638630544941539,4,10
RPM-2011-12-13,2011-12-13,2011,tema_nmf_13,0.04148094250201627,2.945146917643155,1,11
RPM-2011-12-13,2011-12-13,2011,tema_nmf_10,0.04077786862135129,2.895228672115942,2,12
RPM-2011-12-13,2011-12-13,2011,tema_nmf_09,0.039868764846355854,2.830682304091266,0,13
RPM-2011-12-13,2011-12-13,2011,tema_nmf_14,0.024732115290686002,1.755980185638706,2,14
RPM-2012-01-12,2012-01-12,2012,tema_nmf_01,0.12677385616494652,8.874169931546255,13,1
RPM-2012-01-12,2012-01-12,2012,tema_nmf_02,0.12665374194281795,8.865761935997256,10,2
RPM-2012-01-12,2012-01-12,2012,tema_nmf_11,0.10058769063480606,7.041138344436424,6,3
RPM-2012-01-12,2012-01-12,2012,tema_nmf_07,0.09024401482931638,6.317081038052146,4,4
RPM-2012-01-12,2012-01-12,2012,tema_nmf_03,0.07715173048372466,5.400621133860726,5,5
RPM-2012-01-12,2012-01-12,2012,tema_nmf_08,0.07444355925516717,5.211049147861702,6,6
RPM-2012-01-12,2012-01-12,2012,tema_nmf_06,0.06478903115841404,4.535232181088983,6,7
RPM-2012-01-12,2012-01-12,2012,tema_nmf_12,0.057662565812903605,4.036379606903252,2,8
RPM-2012-01-12,2012-01-12,2012,tema_nmf_13,0.05563244168200516,3.894270917740361,3,9
RPM-2012-01-12,2012-01-12,2012,tema_nmf_04,0.05102795811849923,3.571957068294946,4,10
RPM-2012-01-12,2012-01-12,2012,tema_nmf_05,0.04830705517952735,3.3814938625669146,2,11
RPM-2012-01-12,2012-01-12,2012,tema_nmf_09,0.04456092055340561,3.1192644387383925,4,12
RPM-2012-01-12,2012-01-12,2012,tema_nmf_14,0.03592161340238143,2.5145129381667,3,13
RPM-2012-01-12,2012-01-12,2012,tema_nmf_10,0.031958106496370604,2.2370674547459424,2,14
RPM-2012-02-14,2012-02-14,2012,tema_nmf_01,0.16748441464752017,15.073597318276816,24,1
RPM-2012-02-14,2012-02-14,2012,tema_nmf_02,0.1216299645579774,10.946696810217965,14,2
RPM-2012-02-14,2012-02-14,2012,tema_nmf_07,0.08114348394760154,7.302913555284139,4,3
RPM-2012-02-14,2012-02-14,2012,tema_nmf_11,0.0799716163578793,7.197445472209138,8,4
RPM-2012-02-14,2012-02-14,2012,tema_nmf_03,0.07625035446270743,6.86253190164367,6,5
RPM-2012-02-14,2012-02-14,2012,tema_nmf_06,0.06903056055682112,6.212750450113901,8,6
RPM-2012-02-14,2012-02-14,2012,tema_nmf_08,0.06722119960430632,6.049907964387569,6,7
RPM-2012-02-14,2012-02-14,2012,tema_nmf_04,0.058881905299281584,5.299371476935343,5,8
RPM-2012-02-14,2012-02-14,2012,tema_nmf_09,0.05443857287679295,4.899471558911365,0,9
RPM-2012-02-14,2012-02-14,2012,tema_nmf_13,0.047070195223149855,4.236317570083487,5,10
RPM-2012-02-14,2012-02-14,2012,tema_nmf_12,0.04625518562518416,4.162966706266574,4,11
RPM-2012-02-14,2012-02-14,2012,tema_nmf_05,0.04593594489981661,4.134235040983495,1,12
RPM-2012-02-14,2012-02-14,2012,tema_nmf_10,0.04016934692565278,3.61524122330875,1,13
RPM-2012-02-14,2012-02-14,2012,tema_nmf_14,0.02229503279308655,2.0065529513777896,4,14
RPM-2012-03-15,2012-03-15,2012,tema_nmf_01,0.17210238905161693,16.86603412705846,20,1
RPM-2012-03-15,2012-03-15,2012,tema_nmf_02,0.15000722782444095,14.700708326795214,20,2
RPM-2012-03-15,2012-03-15,2012,tema_nmf_03,0.09163381539127649,8.980113908345096,7,3
RPM-2012-03-15,2012-03-15,2012,tema_nmf_04,0.0755395312339955,7.402874060931558,10,4
RPM-2012-03-15,2012-03-15,2012,tema_nmf_11,0.06980744874820957,6.841129977324538,5,5
RPM-2012-03-15,2012-03-15,2012,tema_nmf_08,0.06189692271289743,6.065898425863948,6,6
RPM-2012-03-15,2012-03-15,2012,tema_nmf_07,0.060282436869205966,5.9076788131821845,4,7
RPM-2012-03-15,2012-03-15,2012,tema_nmf_09,0.05540359633166659,5.4295524405033255,3,8
RPM-2012-03-15,2012-03-15,2012,tema_nmf_06,0.053369641333841214,5.230224850716439,7,9
RPM-2012-03-15,2012-03-15,2012,tema_nmf_13,0.05216493382500247,5.112163514850242,6,10
RPM-2012-03-15,2012-03-15,2012,tema_nmf_12,0.04230894240166464,4.146276355363135,2,11
RPM-2012-03-15,2012-03-15,2012,tema_nmf_05,0.040670103299064814,3.985670123308352,3,12
RPM-2012-03-15,2012-03-15,2012,tema_nmf_14,0.02840715490844852,2.783901181027955,5,13
RPM-2012-03-15,2012-03-15,2012,tema_nmf_10,0.025997692803362775,2.547773894729552,0,14
RPM-2012-04-17,2012-04-17,2012,tema_nmf_02,0.1320057121104874,10.692462680949479,14,1
RPM-2012-04-17,2012-04-17,2012,tema_nmf_01,0.1287954239897593,10.432429343170503,14,2
RPM-2012-04-17,2012-04-17,2012,tema_nmf_03,0.10043392429896371,8.13514786821606,5,3
RPM-2012-04-17,2012-04-17,2012,tema_nmf_06,0.09078085915302632,7.353249591395132,8,4
RPM-2012-04-17,2012-04-17,2012,tema_nmf_07,0.08404589831937033,6.807717763868997,5,5
RPM-2012-04-17,2012-04-17,2012,tema_nmf_11,0.07685377485749247,6.22515576345689,5,6
RPM-2012-04-17,2012-04-17,2012,tema_nmf_08,0.0643392746137998,5.211481243717785,5,7
RPM-2012-04-17,2012-04-17,2012,tema_nmf_05,0.06291345922192364,5.095990196975815,5,8
RPM-2012-04-17,2012-04-17,2012,tema_nmf_04,0.04976769378995752,4.031183196986559,5,9
RPM-2012-04-17,2012-04-17,2012,tema_nmf_09,0.045731258301326336,3.704231922407433,5,10
RPM-2012-04-17,2012-04-17,2012,tema_nmf_10,0.03839015125642407,3.109602251770349,3,11
RPM-2012-04-17,2012-04-17,2012,tema_nmf_13,0.037671648573412,3.051403534446372,1,12
RPM-2012-04-17,2012-04-17,2012,tema_nmf_14,0.032957958449705005,2.6695946344261055,4,13
RPM-2012-04-17,2012-04-17,2012,tema_nmf_12,0.03062160503966078,2.480350008212523,2,14
RPM-2012-05-17,2012-05-17,2012,tema_nmf_04,0.11578005758335928,8.220384088418509,14,1
RPM-2012-05-17,2012-05-17,2012,tema_nmf_08,0.09953323129343403,7.066859421833816,8,2
RPM-2012-05-17,2012-05-17,2012,tema_nmf_01,0.09580999313864981,6.802509512844137,6,3
RPM-2012-05-17,2012-05-17,2012,tema_nmf_02,0.08709835299112757,6.183983062370058,7,4
RPM-2012-05-17,2012-05-17,2012,tema_nmf_05,0.08438534842986722,5.991359738520573,5,5
RPM-2012-05-17,2012-05-17,2012,tema_nmf_11,0.08082594280476135,5.738641939138056,5,6
RPM-2012-05-17,2012-05-17,2012,tema_nmf_06,0.0715877216071145,5.082728234105129,7,7
RPM-2012-05-17,2012-05-17,2012,tema_nmf_03,0.06903483966008465,4.901473615866011,3,8
RPM-2012-05-17,2012-05-17,2012,tema_nmf_13,0.058769061815376965,4.172603388891765,5,9
RPM-2012-05-17,2012-05-17,2012,tema_nmf_07,0.05635400392916358,4.001134278970614,1,10
RPM-2012-05-17,2012-05-17,2012,tema_nmf_09,0.044754509747598974,3.177570192079527,3,11
RPM-2012-05-17,2012-05-17,2012,tema_nmf_10,0.04436652502302857,3.1500232766350282,1,12
RPM-2012-05-17,2012-05-17,2012,tema_nmf_12,0.041313129297109584,2.9332321800947807,3,13
RPM-2012-05-17,2012-05-17,2012,tema_nmf_14,0.022218268594816855,1.5774970702319966,3,14
RPM-2012-06-14,2012-06-14,2012,tema_nmf_01,0.10041363398106398,5.723577136920647,7,1
RPM-2012-06-14,2012-06-14,2012,tema_nmf_08,0.09782150414073815,5.575825736022074,5,2
RPM-2012-06-14,2012-06-14,2012,tema_nmf_02,0.09378336544136545,5.345651830157831,5,3
RPM-2012-06-14,2012-06-14,2012,tema_nmf_05,0.08555097973338009,4.876405844802665,6,4
RPM-2012-06-14,2012-06-14,2012,tema_nmf_07,0.08548622578249207,4.872714869602048,4,5
RPM-2012-06-14,2012-06-14,2012,tema_nmf_04,0.07721561152922919,4.401289857166064,3,6
RPM-2012-06-14,2012-06-14,2012,tema_nmf_03,0.07628006563956014,4.347963741454928,4,7
RPM-2012-06-14,2012-06-14,2012,tema_nmf_11,0.07184027839797631,4.09489586868465,3,8
RPM-2012-06-14,2012-06-14,2012,tema_nmf_06,0.06723192729837363,3.832219856007297,6,9
RPM-2012-06-14,2012-06-14,2012,tema_nmf_12,0.060667983379814196,3.4580750526494093,3,10
RPM-2012-06-14,2012-06-14,2012,tema_nmf_09,0.05909290697655233,3.368295697663483,5,11
RPM-2012-06-14,2012-06-14,2012,tema_nmf_13,0.04089796894566185,2.3311842299027252,3,12
RPM-2012-06-14,2012-06-14,2012,tema_nmf_10,0.026026815266000775,1.4835284701620441,0,13
RPM-2012-06-14,2012-06-14,2012,tema_nmf_14,0.022603014189546234,1.2883718088041354,3,14
RPM-2012-07-12,2012-07-12,2012,tema_nmf_02,0.11789467334691567,10.492625927875494,13,1
RPM-2012-07-12,2012-07-12,2012,tema_nmf_01,0.11686205531381903,10.400722922929894,12,2
RPM-2012-07-12,2012-07-12,2012,tema_nmf_08,0.09979876543781652,8.88209012396567,12,3
RPM-2012-07-12,2012-07-12,2012,tema_nmf_09,0.08498527492956524,7.563689468731307,7,4
RPM-2012-07-12,2012-07-12,2012,tema_nmf_03,0.0837616954064686,7.454790891175706,6,5
RPM-2012-07-12,2012-07-12,2012,tema_nmf_11,0.0774501268104276,6.893061286128056,6,6
RPM-2012-07-12,2012-07-12,2012,tema_nmf_07,0.07710025706475472,6.86192287876317,5,7
RPM-2012-07-12,2012-07-12,2012,tema_nmf_05,0.0685182327182046,6.09812271192021,7,8
RPM-2012-07-12,2012-07-12,2012,tema_nmf_10,0.0649568452746149,5.781159229440727,6,9
RPM-2012-07-12,2012-07-12,2012,tema_nmf_04,0.056995537164054234,5.072602807600827,4,10
RPM-2012-07-12,2012-07-12,2012,tema_nmf_12,0.044789741330096486,3.9862869783785873,1,11
RPM-2012-07-12,2012-07-12,2012,tema_nmf_06,0.043668806009730665,3.8865237348660293,6,12
RPM-2012-07-12,2012-07-12,2012,tema_nmf_13,0.031097483173393784,2.767676002432047,2,13
RPM-2012-07-12,2012-07-12,2012,tema_nmf_14,0.02088455096395815,1.8587250357922753,2,14
RPM-2012-08-16,2012-08-16,2012,tema_nmf_01,0.1637359973824699,11.952727808920303,14,1
RPM-2012-08-16,2012-08-16,2012,tema_nmf_02,0.09769222109597796,7.1315321400063905,4,2
RPM-2012-08-16,2012-08-16,2012,tema_nmf_05,0.0944914639822001,6.897876870700607,7,3
RPM-2012-08-16,2012-08-16,2012,tema_nmf_08,0.08659359226671744,6.321332235470373,11,4
RPM-2012-08-16,2012-08-16,2012,tema_nmf_04,0.08272262140933954,6.038751362881786,5,5
RPM-2012-08-16,2012-08-16,2012,tema_nmf_07,0.08270972044168232,6.037809592242809,7,6
RPM-2012-08-16,2012-08-16,2012,tema_nmf_11,0.0809130004527053,5.906649033047487,5,7
RPM-2012-08-16,2012-08-16,2012,tema_nmf_10,0.07038383752950912,5.138020139654166,6,8
RPM-2012-08-16,2012-08-16,2012,tema_nmf_06,0.05594486004931985,4.0839747836003495,5,9
RPM-2012-08-16,2012-08-16,2012,tema_nmf_03,0.05246656349753672,3.8300591353201807,2,10
RPM-2012-08-16,2012-08-16,2012,tema_nmf_09,0.04301261900994803,3.1399211877262063,2,11
RPM-2012-08-16,2012-08-16,2012,tema_nmf_12,0.03873300223975617,2.8275091635022003,3,12
RPM-2012-08-16,2012-08-16,2012,tema_nmf_13,0.020956420419405344,1.52981869061659,1,13
RPM-2012-08-16,2012-08-16,2012,tema_nmf_14,0.015945450086445944,1.1640178563105539,1,14
RPM-2012-09-13,2012-09-13,2012,tema_nmf_04,0.10543184089379104,6.853069658096418,11,1
RPM-2012-09-13,2012-09-13,2012,tema_nmf_03,0.10140620597210752,6.591403388186989,7,2
RPM-2012-09-13,2012-09-13,2012,tema_nmf_05,0.09877442007462137,6.4203373048503884,5,3
RPM-2012-09-13,2012-09-13,2012,tema_nmf_08,0.09644536677579912,6.268948840426943,10,4
RPM-2012-09-13,2012-09-13,2012,tema_nmf_02,0.0902655496127548,5.8672607248290625,4,5
RPM-2012-09-13,2012-09-13,2012,tema_nmf_11,0.0900804234591138,5.855227524842396,5,6
RPM-2012-09-13,2012-09-13,2012,tema_nmf_01,0.08453778708950849,5.4949561608180515,7,7
RPM-2012-09-13,2012-09-13,2012,tema_nmf_12,0.05657437640275819,3.6773344661792824,2,8
RPM-2012-09-13,2012-09-13,2012,tema_nmf_10,0.05640572839905949,3.666372345938867,4,9
RPM-2012-09-13,2012-09-13,2012,tema_nmf_13,0.05327337990303789,3.462769693697463,4,10
RPM-2012-09-13,2012-09-13,2012,tema_nmf_07,0.04809956135449218,3.1264714880419917,2,11
RPM-2012-09-13,2012-09-13,2012,tema_nmf_06,0.047586484411600766,3.09312148675405,2,12
RPM-2012-09-13,2012-09-13,2012,tema_nmf_09,0.042337843893228824,2.7519598530598737,1,13
RPM-2012-09-13,2012-09-13,2012,tema_nmf_14,0.013396416373511133,0.8707670642782237,1,14
RPM-2012-10-18,2012-10-18,2012,tema_nmf_02,0.11435999388655788,9.377519498697746,10,1
RPM-2012-10-18,2012-10-18,2012,tema_nmf_01,0.10169600606239325,8.339072497116247,10,2
RPM-2012-10-18,2012-10-18,2012,tema_nmf_05,0.09258088749031719,7.591632774206009,8,3
RPM-2012-10-18,2012-10-18,2012,tema_nmf_11,0.08714514901881547,7.145902219542869,7,4
RPM-2012-10-18,2012-10-18,2012,tema_nmf_04,0.0863831684079863,7.083419809454876,8,5
RPM-2012-10-18,2012-10-18,2012,tema_nmf_08,0.08610499224232954,7.060609363871022,7,6
RPM-2012-10-18,2012-10-18,2012,tema_nmf_03,0.0747907497009715,6.132841475479664,8,7
RPM-2012-10-18,2012-10-18,2012,tema_nmf_07,0.07018067415252635,5.75481528050716,4,8
RPM-2012-10-18,2012-10-18,2012,tema_nmf_06,0.06037258324946366,4.95055182645602,5,9
RPM-2012-10-18,2012-10-18,2012,tema_nmf_09,0.0537859234295946,4.410445721226758,1,10
RPM-2012-10-18,2012-10-18,2012,tema_nmf_12,0.053182069714589934,4.360929716596375,4,11
RPM-2012-10-18,2012-10-18,2012,tema_nmf_13,0.052152844154181165,4.276533220642856,6,12
RPM-2012-10-18,2012-10-18,2012,tema_nmf_10,0.043535735512950244,3.56993031206192,3,13
RPM-2012-10-18,2012-10-18,2012,tema_nmf_14,0.011534101026103404,0.9457962841404791,1,14
RPM-2012-11-13,2012-11-13,2012,tema_nmf_01,0.19986463040464086,15.189711910752706,24,1
RPM-2012-11-13,2012-11-13,2012,tema_nmf_11,0.09546577739989767,7.255399082392223,7,2
RPM-2012-11-13,2012-11-13,2012,tema_nmf_05,0.09350446849164612,7.106339605365105,7,3
RPM-2012-11-13,2012-11-13,2012,tema_nmf_07,0.08253325700942783,6.2725275327165155,8,4
RPM-2012-11-13,2012-11-13,2012,tema_nmf_02,0.07910779652291772,6.012192535741747,3,5
RPM-2012-11-13,2012-11-13,2012,tema_nmf_03,0.07246788697168287,5.507559409847898,5,6
RPM-2012-11-13,2012-11-13,2012,tema_nmf_08,0.06436154191384771,4.891477185452426,4,7
RPM-2012-11-13,2012-11-13,2012,tema_nmf_09,0.06419838534336014,4.879077286095371,3,8
RPM-2012-11-13,2012-11-13,2012,tema_nmf_04,0.06003772227832754,4.5628668931528935,5,9
RPM-2012-11-13,2012-11-13,2012,tema_nmf_06,0.054289135640433736,4.125974308672964,4,10
RPM-2012-11-13,2012-11-13,2012,tema_nmf_13,0.0520671330950949,3.957102115227212,4,11
RPM-2012-11-13,2012-11-13,2012,tema_nmf_10,0.028083412999771972,2.1343393879826698,0,12
RPM-2012-11-13,2012-11-13,2012,tema_nmf_12,0.024386839294032903,1.8533997863465006,0,13
RPM-2012-11-13,2012-11-13,2012,tema_nmf_14,0.016474117898075902,1.2520329602537685,2,14
RPM-2012-12-13,2012-12-13,2012,tema_nmf_05,0.13166820458337475,7.505087661252361,8,1
RPM-2012-12-13,2012-12-13,2012,tema_nmf_01,0.0981361529608018,5.593760718765703,7,2
RPM-2012-12-13,2012-12-13,2012,tema_nmf_11,0.09552525582363464,5.444939581947175,5,3
RPM-2012-12-13,2012-12-13,2012,tema_nmf_08,0.08782527270949897,5.006040544441441,6,4
RPM-2012-12-13,2012-12-13,2012,tema_nmf_06,0.07904356876579706,4.5054834196504325,5,5
RPM-2012-12-13,2012-12-13,2012,tema_nmf_09,0.07668718735158803,4.371169679040517,2,6
RPM-2012-12-13,2012-12-13,2012,tema_nmf_13,0.07534920147718945,4.294904484199798,7,7
RPM-2012-12-13,2012-12-13,2012,tema_nmf_12,0.06514595290358247,3.7133193155042004,3,8
RPM-2012-12-13,2012-12-13,2012,tema_nmf_02,0.06136746199740438,3.4979453338520496,0,9
RPM-2012-12-13,2012-12-13,2012,tema_nmf_03,0.05680543664612424,3.2379098888290816,3,10
RPM-2012-12-13,2012-12-13,2012,tema_nmf_07,0.04774158947438003,2.7212706000396616,1,11
RPM-2012-12-13,2012-12-13,2012,tema_nmf_04,0.043780070451252026,2.4954640157213657,3,12
RPM-2012-12-13,2012-12-13,2012,tema_nmf_10,0.041841284219796805,2.3849532005284177,4,13
RPM-2012-12-13,2012-12-13,2012,tema_nmf_14,0.021539500986452555,1.2277515562277956,3,14
RPM-2013-01-17,2013-01-17,2013,tema_nmf_01,0.13245339127135253,9.669097562808735,8,1
RPM-2013-01-17,2013-01-17,2013,tema_nmf_02,0.10086939245298031,7.363465649067562,11,2
RPM-2013-01-17,2013-01-17,2013,tema_nmf_10,0.08808459907273983,6.4301757323100075,7,3
RPM-2013-01-17,2013-01-17,2013,tema_nmf_11,0.07969551548373216,5.817772630312448,5,4
RPM-2013-01-17,2013-01-17,2013,tema_nmf_05,0.07541075125255765,5.504984841436709,4,5
RPM-2013-01-17,2013-01-17,2013,tema_nmf_04,0.07343244847137535,5.360568738410401,5,6
RPM-2013-01-17,2013-01-17,2013,tema_nmf_08,0.06820899809425823,4.9792568608808505,6,7
RPM-2013-01-17,2013-01-17,2013,tema_nmf_09,0.06768767726900968,4.941200440637706,7,8
RPM-2013-01-17,2013-01-17,2013,tema_nmf_07,0.06018706544894589,4.39365577777305,2,9
RPM-2013-01-17,2013-01-17,2013,tema_nmf_03,0.059094931076690636,4.3139299685984165,4,10
RPM-2013-01-17,2013-01-17,2013,tema_nmf_12,0.05708846629283804,4.167458039377177,4,11
RPM-2013-01-17,2013-01-17,2013,tema_nmf_06,0.05625883329479243,4.106894830519847,4,12
RPM-2013-01-17,2013-01-17,2013,tema_nmf_13,0.053716443199233736,3.921300353544063,5,13
RPM-2013-01-17,2013-01-17,2013,tema_nmf_14,0.014112857182507208,1.0302385743230262,1,14
RPM-2013-02-14,2013-02-14,2013,tema_nmf_01,0.16516869670109097,13.874170522891642,25,1
RPM-2013-02-14,2013-02-14,2013,tema_nmf_02,0.10785005600488953,9.05940470441072,6,2
RPM-2013-02-14,2013-02-14,2013,tema_nmf_08,0.102782811157676,8.633756137244784,9,3
RPM-2013-02-14,2013-02-14,2013,tema_nmf_03,0.08329952636656159,6.997160214791173,8,4
RPM-2013-02-14,2013-02-14,2013,tema_nmf_05,0.0809793619455985,6.802266403430274,6,5
RPM-2013-02-14,2013-02-14,2013,tema_nmf_07,0.07862941342099836,6.6048707273638625,4,6
RPM-2013-02-14,2013-02-14,2013,tema_nmf_04,0.07849648672990683,6.5937048853121745,7,7
RPM-2013-02-14,2013-02-14,2013,tema_nmf_11,0.07043626003441515,5.916645842890873,5,8
RPM-2013-02-14,2013-02-14,2013,tema_nmf_09,0.05547104716434744,4.659567961805185,3,9
RPM-2013-02-14,2013-02-14,2013,tema_nmf_06,0.047283060867605343,3.971777112878849,4,10
RPM-2013-02-14,2013-02-14,2013,tema_nmf_13,0.038932571723743196,3.2703360247944286,3,11
RPM-2013-02-14,2013-02-14,2013,tema_nmf_12,0.03484699800254848,2.9271478322140725,1,12
RPM-2013-02-14,2013-02-14,2013,tema_nmf_10,0.03218875846217578,2.703855710822766,2,13
RPM-2013-02-14,2013-02-14,2013,tema_nmf_14,0.011730189513680909,0.9853359191491963,1,14
RPM-2013-03-14,2013-03-14,2013,tema_nmf_01,0.13283187725003048,8.634072021251981,14,1
RPM-2013-03-14,2013-03-14,2013,tema_nmf_05,0.09901489406798361,6.435968114418935,5,2
RPM-2013-03-14,2013-03-14,2013,tema_nmf_11,0.09865529560932844,6.412594214606348,6,3
RPM-2013-03-14,2013-03-14,2013,tema_nmf_08,0.09020782421440189,5.863508573936123,7,4
RPM-2013-03-14,2013-03-14,2013,tema_nmf_10,0.08337024189504517,5.419065723177936,6,5
RPM-2013-03-14,2013-03-14,2013,tema_nmf_03,0.07441778469466478,4.837156005153211,6,6
RPM-2013-03-14,2013-03-14,2013,tema_nmf_04,0.07091453973782232,4.609445082958451,5,7
RPM-2013-03-14,2013-03-14,2013,tema_nmf_02,0.064905499104264,4.2188574417771605,1,8
RPM-2013-03-14,2013-03-14,2013,tema_nmf_06,0.059754479629474444,3.8840411759158386,5,9
RPM-2013-03-14,2013-03-14,2013,tema_nmf_07,0.059482067260853554,3.866334371955481,0,10
RPM-2013-03-14,2013-03-14,2013,tema_nmf_12,0.05013612259897298,3.2588479689332437,2,11
RPM-2013-03-14,2013-03-14,2013,tema_nmf_09,0.0448210828840156,2.913370387461014,3,12
RPM-2013-03-14,2013-03-14,2013,tema_nmf_13,0.03829137923515025,2.4889396502847663,4,13
RPM-2013-03-14,2013-03-14,2013,tema_nmf_14,0.01781229643337709,1.1577992681695108,1,14
RPM-2013-04-11,2013-04-11,2013,tema_nmf_01,0.12007360362381136,8.525225857290607,8,1
RPM-2013-04-11,2013-04-11,2013,tema_nmf_02,0.11237618398936144,7.978709063244662,6,2
RPM-2013-04-11,2013-04-11,2013,tema_nmf_03,0.11189129543627875,7.944281975975791,7,3
RPM-2013-04-11,2013-04-11,2013,tema_nmf_07,0.09777326720153032,6.941901971308653,9,4
RPM-2013-04-11,2013-04-11,2013,tema_nmf_11,0.09194889925331902,6.52837184698565,6,5
RPM-2013-04-11,2013-04-11,2013,tema_nmf_05,0.08493588916717376,6.030448130869337,7,6
RPM-2013-04-11,2013-04-11,2013,tema_nmf_08,0.07835797947209466,5.563416542518721,7,7
RPM-2013-04-11,2013-04-11,2013,tema_nmf_04,0.06333842392861284,4.497028098931512,6,8
RPM-2013-04-11,2013-04-11,2013,tema_nmf_06,0.05539324060048694,3.9329200826345727,5,9
RPM-2013-04-11,2013-04-11,2013,tema_nmf_13,0.041090964101278264,2.9174584511907566,3,10
RPM-2013-04-11,2013-04-11,2013,tema_nmf_10,0.040771637554391935,2.8947862663618276,4,11
RPM-2013-04-11,2013-04-11,2013,tema_nmf_09,0.03618440114250326,2.5690924811177314,0,12
RPM-2013-04-11,2013-04-11,2013,tema_nmf_12,0.03372540138710947,2.3945034984847724,1,13
RPM-2013-04-11,2013-04-11,2013,tema_nmf_14,0.018054306099794457,1.2818557330854063,2,14
RPM-2013-05-16,2013-05-16,2013,tema_nmf_01,0.12249706309599451,7.34982378575967,14,1
RPM-2013-05-16,2013-05-16,2013,tema_nmf_05,0.10360370206204239,6.2162221237225435,6,2
RPM-2013-05-16,2013-05-16,2013,tema_nmf_11,0.08987288385759021,5.392373031455413,5,3
RPM-2013-05-16,2013-05-16,2013,tema_nmf_04,0.08190433663338804,4.914260198003283,6,4
RPM-2013-05-16,2013-05-16,2013,tema_nmf_08,0.07866711151914542,4.720026691148725,4,5
RPM-2013-05-16,2013-05-16,2013,tema_nmf_12,0.07503691691167463,4.502215014700478,6,6
RPM-2013-05-16,2013-05-16,2013,tema_nmf_06,0.07412679072564367,4.44760744353862,5,7
RPM-2013-05-16,2013-05-16,2013,tema_nmf_13,0.06889947411212717,4.13396844672763,4,8
RPM-2013-05-16,2013-05-16,2013,tema_nmf_10,0.06571311387555,3.9427868325329998,4,9
RPM-2013-05-16,2013-05-16,2013,tema_nmf_07,0.061054545077442984,3.663272704646579,2,10
RPM-2013-05-16,2013-05-16,2013,tema_nmf_02,0.05710347543838384,3.4262085263030304,0,11
RPM-2013-05-16,2013-05-16,2013,tema_nmf_09,0.04556686846404849,2.7340121078429096,2,12
RPM-2013-05-16,2013-05-16,2013,tema_nmf_03,0.03996755624922865,2.398053374953719,1,13
RPM-2013-05-16,2013-05-16,2013,tema_nmf_14,0.019319495311073347,1.1591697186644008,1,14
RPM-2013-06-13,2013-06-13,2013,tema_nmf_01,0.15153585970259503,11.668261197099817,16,1
RPM-2013-06-13,2013-06-13,2013,tema_nmf_02,0.10110707271202976,7.785244598826291,8,2
RPM-2013-06-13,2013-06-13,2013,tema_nmf_08,0.09703341033245393,7.4715725955989525,13,3
RPM-2013-06-13,2013-06-13,2013,tema_nmf_04,0.0855693454745557,6.58883960154079,7,4
RPM-2013-06-13,2013-06-13,2013,tema_nmf_05,0.0834790620508875,6.427887777918337,5,5
RPM-2013-06-13,2013-06-13,2013,tema_nmf_07,0.08037995635017722,6.189256638963646,4,6
RPM-2013-06-13,2013-06-13,2013,tema_nmf_11,0.07377217369044226,5.680457374164053,5,7
RPM-2013-06-13,2013-06-13,2013,tema_nmf_12,0.05797590301764629,4.464144532358764,5,8
RPM-2013-06-13,2013-06-13,2013,tema_nmf_06,0.05417372524622402,4.17137684395925,5,9
RPM-2013-06-13,2013-06-13,2013,tema_nmf_09,0.05371303443569659,4.135903651548637,1,10
RPM-2013-06-13,2013-06-13,2013,tema_nmf_13,0.045928228981044095,3.536473631540395,3,11
RPM-2013-06-13,2013-06-13,2013,tema_nmf_10,0.041632904143395336,3.2057336190414407,2,12
RPM-2013-06-13,2013-06-13,2013,tema_nmf_14,0.040068606586953076,3.085282707195387,2,13
RPM-2013-06-13,2013-06-13,2013,tema_nmf_03,0.033630717275899204,2.5895652302442387,1,14
RPM-2013-07-11,2013-07-11,2013,tema_nmf_02,0.1248343944327432,9.487413976888483,10,1
RPM-2013-07-11,2013-07-11,2013,tema_nmf_08,0.11712468559555873,8.901476105262464,11,2
RPM-2013-07-11,2013-07-11,2013,tema_nmf_01,0.10602238548999887,8.057701297239914,13,3
RPM-2013-07-11,2013-07-11,2013,tema_nmf_11,0.09175745677335102,6.973566714774678,7,4
RPM-2013-07-11,2013-07-11,2013,tema_nmf_05,0.08674476400478023,6.592602064363298,7,5
RPM-2013-07-11,2013-07-11,2013,tema_nmf_04,0.08425979870990681,6.403744701952918,6,6
RPM-2013-07-11,2013-07-11,2013,tema_nmf_07,0.07157615398033394,5.439787702505379,5,7
RPM-2013-07-11,2013-07-11,2013,tema_nmf_06,0.055931884040351265,4.250823187066696,4,8
RPM-2013-07-11,2013-07-11,2013,tema_nmf_12,0.05256814277877374,3.9951788511868043,3,9
RPM-2013-07-11,2013-07-11,2013,tema_nmf_09,0.04712075482914669,3.5811773670151483,1,10
RPM-2013-07-11,2013-07-11,2013,tema_nmf_03,0.042977870728587844,3.266318175372676,3,11
